Probability	Target freq	Row freq	Deck freq	Number to draw	Deck size
    0.784	        1	        0	        2	        9	       19
    0.788	        1	        0	        2	       10	       19
    0.852	        1	        0	        2	       11	       19
    0.878	        1	        0	        2	       12	       19
     0.93	        1	        0	        2	       13	       19
    0.954	        1	        0	        2	       14	       19
     0.96	        1	        0	        2	       15	       19
    0.978	        1	        0	        2	       16	       19
     0.99	        1	        0	        2	       17	       19
      0.0	        1	        0	        2	        0	       20
     0.08	        1	        0	        2	        1	       20
    0.204	        1	        0	        2	        2	       20
    0.284	        1	        0	        2	        3	       20
    0.398	        1	        0	        2	        4	       20
     0.45	        1	        0	        2	        5	       20
    0.532	        1	        0	        2	        6	       20
    0.602	        1	        0	        2	        7	       20
     0.64	        1	        0	        2	        8	       20
    0.716	        1	        0	        2	        9	       20
    0.756	        1	        0	        2	       10	       20
    0.822	        1	        0	        2	       11	       20
    0.864	        1	        0	        2	       12	       20
    0.904	        1	        0	        2	       13	       20
    0.922	        1	        0	        2	       14	       20
    0.928	        1	        0	        2	       15	       20
    0.976	        1	        0	        2	       16	       20
     0.98	        1	        0	        2	       17	       20
      0.0	        1	        0	        2	        0	       21
    0.088	        1	        0	        2	        1	       21
    0.188	        1	        0	        2	        2	       21
    0.276	        1	        0	        2	        3	       21
    0.342	        1	        0	        2	        4	       21
    0.452	        1	        0	        2	        5	       21
    0.464	        1	        0	        2	        6	       21
    0.594	        1	        0	        2	        7	       21
    0.578	        1	        0	        2	        8	       21
    0.696	        1	        0	        2	        9	       21
    0.724	        1	        0	        2	       10	       21
    0.812	        1	        0	        2	       11	       21
    0.814	        1	        0	        2	       12	       21
     0.86	        1	        0	        2	       13	       21
    0.934	        1	        0	        2	       14	       21
    0.938	        1	        0	        2	       15	       21
    0.948	        1	        0	        2	       16	       21
    0.972	        1	        0	        2	       17	       21
      0.0	        1	        0	        2	        0	       22
    0.084	        1	        0	        2	        1	       22
     0.16	        1	        0	        2	        2	       22
    0.278	        1	        0	        2	        3	       22
     0.34	        1	        0	        2	        4	       22
      0.4	        1	        0	        2	        5	       22
    0.498	        1	        0	        2	        6	       22
    0.518	        1	        0	        2	        7	       22
     0.63	        1	        0	        2	        8	       22
    0.678	        1	        0	        2	        9	       22
    0.704	        1	        0	        2	       10	       22
     0.73	        1	        0	        2	       11	       22
